at_bats,hits,walks,strikeouts,game_id,team
36,8,1,12,380509130,TB
32,8,2,12,380509125,WSH
30,8,5,8,380509125,SD
34,8,5,7,380509119,ARI
30,8,6,10,380509119,LAD
32,5,1,15,380510122,SF
34,11,3,9,380510122,PHI
34,10,5,5,380510101,KC
37,14,3,6,380510101,BAL
37,10,1,11,380510110,BOS
32,5,7,11,380510110,NYY
41,17,5,9,380510114,SEA
32,8,2,10,380510114,TOR
42,16,5,6,380510128,ATL
32,5,4,7,380510128,MIA
35,12,5,6,380510127,MIL
30,5,4,11,380510127,COL
40,9,1,6,380510129,WSH
40,8,2,9,380510129,ARI
32,8,3,9,380510103,MIN
32,12,2,2,380510103,LAA
36,9,0,9,380510119,CIN
31,4,4,7,380510119,LAD
32,8,1,11,380510125,STL
30,5,2,5,380510125,SD
29,5,7,8,380511116,CHW
39,15,7,11,380511116,CHC
40,15,1,7,380511101,TB
33,10,1,6,380511101,BAL
41,14,5,5,380511110,OAK
33,7,4,6,380511110,NYY
34,9,2,5,380511122,NYM
32,7,4,8,380511122,PHI
36,9,4,14,380511123,SF
36,15,3,9,380511123,PIT
42,6,4,12,380511114,BOS
41,8,3,19,380511114,TOR
43,15,4,8,380511105,KC
34,8,7,6,380511105,CLE
33,5,3,8,380511128,ATL
34,14,3,4,380511128,MIA
30,5,2,11,380511118,TEX
27,1,5,8,380511118,HOU
43,17,6,7,380511127,MIL
44,16,4,8,380511127,COL
33,7,1,4,380511129,WSH
32,5,0,14,380511129,ARI
33,9,3,11,380511103,MIN
36,10,2,8,380511103,LAA
36,10,5,7,380511119,CIN
32,5,1,9,380511119,LAD
37,13,5,3,380511125,STL
38,11,3,8,380511125,SD
35,6,8,11,380512110,OAK
43,11,9,10,380512110,NYY
35,8,4,9,380512116,CHW
33,9,8,4,380512116,CHC
35,8,0,5,380512201,TB
31,7,3,5,380512201,BAL
32,7,7,7,380512129,WSH
32,5,2,12,380512129,ARI
38,12,1,11,380512114,BOS
33,7,3,12,380512114,TOR
33,8,0,7,380512105,KC
33,9,3,9,380512105,CLE
30,4,5,7,380512206,SEA
32,12,2,5,380512206,DET
36,12,7,7,380512301,TB
30,4,2,7,380512301,BAL
35,10,5,8,380512123,SF
29,8,4,9,380512123,PIT
31,4,0,16,380512118,TEX
30,8,3,4,380512118,HOU
37,12,6,7,380512128,ATL
37,10,2,10,380512128,MIA
36,13,5,8,380512306,SEA
36,9,2,11,380512306,DET
32,5,4,10,380512127,MIL
33,9,2,5,380512127,COL
47,9,4,14,380512125,STL
42,7,5,14,380512125,SD
41,10,4,9,380512103,MIN
41,7,12,10,380512103,LAA
40,13,0,10,380512119,CIN
37,12,3,7,380512119,LAD
30,5,5,8,380513101,TB
44,19,5,5,380513101,BAL
35,8,3,12,380513110,OAK
35,12,4,6,380513110,NYY
33,8,5,7,380513114,BOS
35,10,5,11,380513114,TOR
36,9,1,7,380513105,KC
38,15,6,6,380513105,CLE
37,11,2,6,380513106,SEA
34,10,0,4,380513106,DET
34,8,3,8,380513128,ATL
30,4,4,10,380513128,MIA
34,11,3,8,380513122,NYM
29,8,7,7,380513122,PHI
39,13,1,7,380513123,SF
33,7,5,11,380513123,PIT
33,6,1,12,380513118,TEX
35,9,4,9,380513118,HOU
32,7,1,10,380513116,CHW
29,3,7,7,380513116,CHC
40,13,2,15,380513127,MIL
34,6,3,15,380513127,COL
33,7,4,13,380513103,MIN
30,7,5,8,380513103,LAA
36,9,6,7,380513119,CIN
32,5,0,12,380513119,LAD
31,6,3,12,380513125,STL
28,8,6,9,380513125,SD
36,9,2,8,380513129,WSH
35,9,1,12,380513129,ARI
36,9,8,9,380514116,ATL
33,8,4,2,380514116,CHC
32,8,0,7,380514107,TB
31,6,3,6,380514107,KC
37,11,0,7,380514102,OAK
36,9,1,4,380514102,BOS
35,7,3,8,380514106,CLE
32,8,5,6,380514106,DET
33,6,1,8,380514109,SEA
31,4,0,7,380514109,MIN
36,10,2,12,380514129,MIL
31,5,4,6,380514129,ARI
30,6,2,10,380514103,HOU
26,4,2,10,380514103,LAA
37,11,3,5,380514125,COL
34,8,3,8,380514125,SD
37,13,2,5,380514126,CIN
39,14,4,6,380514126,SF
28,1,2,13,380515125,COL
30,8,2,7,380515125,SD
33,9,4,9,380515120,NYY
31,8,1,7,380515120,WSH
34,7,0,9,380515123,CHW
34,10,3,8,380515123,PIT
34,9,3,5,380515102,OAK
38,10,1,6,380515102,BOS
39,13,8,5,380515106,CLE
34,10,3,6,380515106,DET
32,6,2,12,380515121,TOR
38,16,4,6,380515121,NYM
31,5,3,5,380515128,LAD
31,12,1,6,380515128,MIA
33,6,5,15,380515115,CHC
30,5,3,7,380515115,ATL
29,2,1,12,380515109,STL
32,9,1,5,380515109,MIN
34,10,3,9,380515107,TB
35,11,1,4,380515107,KC
32,5,1,10,380515129,MIL
25,3,4,7,380515129,ARI
34,7,1,7,380515103,HOU
32,8,2,12,380515103,LAA
44,12,5,7,380515112,TEX
44,15,4,12,380515112,SEA
32,7,1,9,380515126,CIN
35,11,1,8,380515126,SF
35,9,3,8,380516101,PHI
31,4,2,13,380516101,BAL
35,8,3,6,380516123,CHW
27,4,6,7,380516123,PIT
36,10,2,4,380516106,CLE
30,5,0,13,380516106,DET
38,13,6,10,380516109,STL
34,10,5,6,380516109,MIN
41,15,6,11,380516121,TOR
31,4,0,12,380516121,NYM
36,10,1,5,380516107,TB
32,8,4,8,380516107,KC
36,7,3,10,380516112,TEX
32,6,1,3,380516112,SEA
36,10,2,2,380516129,MIL
31,4,4,11,380516129,ARI
35,9,1,7,380516126,CIN
36,12,2,10,380516126,SF
31,5,5,13,380516102,OAK
32,9,2,6,380516102,BOS
37,10,1,7,380516128,LAD
34,11,4,9,380516128,MIA
33,8,2,11,380516115,CHC
28,7,7,5,380516115,ATL
32,5,1,7,380516103,HOU
32,5,1,7,380516103,LAA
36,10,7,7,380517128,LAD
31,4,0,11,380517128,MIA
34,9,2,12,380517123,SD
32,9,3,6,380517123,PIT
41,14,6,13,380517114,OAK
33,7,7,3,380517114,TOR
31,5,0,8,380517102,BAL
32,10,4,7,380517102,BOS
38,11,2,8,380517124,PHI
35,10,3,5,380517124,STL
32,6,3,9,380517104,TEX
31,8,3,5,380517104,CHW
39,14,4,10,380517103,TB
29,3,4,6,380517103,LAA
37,9,2,4,380517112,DET
32,7,2,14,380517112,SEA
44,9,6,8,380517126,COL
41,7,4,13,380517126,SF
32,6,2,8,380518123,SD
34,8,6,6,380518123,PIT
35,9,1,7,380518114,OAK
32,6,3,15,380518114,TOR
37,10,5,8,380518102,BAL
38,13,3,4,380518102,BOS
40,16,8,5,380518117,CHC
28,2,3,15,380518117,CIN
32,6,0,16,380518121,ARI
31,6,5,7,380518121,NYM
29,6,3,7,380518115,MIA
29,4,3,6,380518115,ATL
35,10,5,8,380518104,TEX
37,9,4,9,380518104,CHW
38,15,5,9,380518109,MIL
34,8,1,10,380518109,MIN
35,8,2,9,380518118,CLE
30,10,4,7,380518118,HOU
34,8,2,7,380518107,NYY
31,6,5,7,380518107,KC
34,7,2,9,380518124,PHI
36,15,5,4,380518124,STL
41,15,5,11,380518103,TB
33,6,5,12,380518103,LAA
33,7,3,6,380518112,DET
28,5,4,7,380518112,SEA
37,10,3,5,380518126,COL
30,5,2,9,380518126,SF
37,10,4,10,380519114,OAK
32,6,6,5,380519114,TOR
43,12,8,10,380519217,CHC
36,8,7,12,380519217,CIN
32,7,2,9,380519220,LAD
32,6,0,10,380519220,WSH
35,7,5,12,380519124,PHI
34,7,3,7,380519124,STL
34,9,3,6,380519126,COL
41,17,2,12,380519126,SF
31,7,4,6,380519118,CLE
35,9,0,12,380519118,HOU
36,10,1,7,380519123,SD
33,8,0,3,380519123,PIT
32,6,3,13,380519102,BAL
29,6,5,8,380519102,BOS
31,5,2,8,380519104,TEX
32,8,4,4,380519104,CHW
30,6,3,6,380519109,MIL
28,5,8,14,380519109,MIN
32,5,2,5,380519115,MIA
28,9,3,2,380519115,ATL
34,8,1,9,380519121,ARI
33,10,4,7,380519121,NYM
36,11,8,9,380519317,CHC
28,3,4,10,380519317,CIN
39,14,3,7,380519107,NYY
32,9,3,10,380519107,KC
36,10,4,15,380519320,LAD
31,4,4,8,380519320,WSH
32,5,7,10,380519103,TB
31,6,1,8,380519103,LAA
28,3,1,8,380519112,DET
32,10,3,5,380519112,SEA
41,13,0,10,380520102,BAL
36,12,5,8,380520102,BOS
37,11,5,5,380520114,OAK
29,4,4,5,380520114,TOR
35,10,6,7,380520117,CHC
29,3,3,13,380520117,CIN
31,6,1,11,380520121,ARI
32,8,1,4,380520121,NYM
38,12,6,8,380520115,MIA
37,12,6,7,380520115,ATL
33,7,6,9,380520120,LAD
31,4,3,10,380520120,WSH
37,9,0,7,380520123,SD
36,10,5,5,380520123,PIT
30,2,2,10,380520104,TEX
31,8,0,13,380520104,CHW
33,7,2,17,380520109,MIL
29,6,5,9,380520109,MIN
40,14,4,6,380520107,NYY
30,4,1,7,380520107,KC
29,2,3,14,380520124,PHI
32,10,1,8,380520124,STL
37,13,4,10,380520126,COL
34,13,3,5,380520126,SF
34,7,2,12,380520103,TB
25,4,8,7,380520103,LAA
41,10,1,12,380520112,DET
35,6,3,6,380520112,SEA
30,3,2,10,380520118,CLE
31,9,1,6,380520118,HOU
31,4,3,8,380521120,SD
37,15,2,4,380521120,WSH
32,5,1,9,380521122,ATL
31,8,3,7,380521122,PHI
31,5,4,10,380521121,MIA
32,9,1,4,380521121,NYM
29,3,4,6,380521108,ARI
30,6,0,11,380521108,MIL
39,12,3,8,380521113,NYY
31,5,5,6,380521113,TEX
31,5,3,12,380521104,BAL
35,10,5,9,380521104,CHW
29,3,2,9,380521109,DET
29,8,4,7,380521109,MIN
29,4,1,9,380521124,KC
33,10,1,10,380521124,STL
30,3,2,7,380521119,COL
29,3,3,7,380521119,LAD
36,11,10,5,380522116,CLE
36,10,3,9,380522116,CHC
31,7,1,10,380522120,SD
32,8,3,9,380522120,WSH
36,10,3,14,380522122,ATL
33,7,2,9,380522122,PHI
28,4,3,6,380522114,LAA
29,6,3,7,380522114,TOR
32,6,5,6,380522117,PIT
32,9,1,12,380522117,CIN
36,9,2,11,380522121,MIA
28,4,3,8,380522121,NYM
31,7,4,5,380522130,BOS
31,6,3,11,380522130,TB
25,3,7,10,380522108,ARI
26,4,3,8,380522108,MIL
34,7,2,8,380522113,NYY
28,6,8,12,380522113,TEX
32,7,3,9,380522104,BAL
36,13,2,13,380522104,CHW
33,7,1,8,380522109,DET
28,7,4,4,380522109,MIN
31,7,4,10,380522118,SF
33,13,6,6,380522118,HOU
35,10,4,9,380522124,KC
34,11,0,8,380522124,STL
34,7,2,7,380522119,COL
30,6,3,6,380522119,LAD
35,6,4,10,380522111,SEA
37,7,0,7,380522111,OAK
31,4,2,12,380523108,ARI
32,10,8,8,380523108,MIL
34,10,2,6,380523109,DET
30,5,4,8,380523109,MIN
35,8,2,10,380523124,KC
35,6,2,12,380523124,STL
32,6,1,13,380523118,SF
29,5,5,2,380523118,HOU
33,8,2,9,380523120,SD
33,7,1,12,380523120,WSH
43,14,1,9,380523113,NYY
36,11,5,9,380523113,TEX
33,8,2,9,380523122,ATL
31,8,5,8,380523122,PHI
36,9,9,6,380523114,LAA
35,9,2,10,380523114,TOR
50,15,6,7,380523117,PIT
46,11,5,11,380523117,CIN
36,9,3,10,380523121,MIA
32,6,3,6,380523121,NYM
29,5,6,11,380523130,BOS
29,3,3,13,380523130,TB
32,9,1,8,380523116,CLE
29,3,4,6,380523116,CHC
34,6,1,9,380523104,BAL
35,12,6,8,380523104,CHW
33,6,3,7,380523111,SEA
29,3,2,10,380523111,OAK
29,4,4,15,380523119,COL
26,6,3,3,380523119,LAD
33,7,2,10,380524117,PIT
32,8,3,6,380524117,CIN
39,12,4,6,380524114,LAA
30,5,1,8,380524114,TOR
39,12,7,8,380524104,BAL
29,2,1,14,380524104,CHW
32,10,4,8,380524111,SEA
28,5,1,5,380524111,OAK
36,12,3,9,380524105,HOU
32,7,3,8,380524105,CLE
33,7,2,11,380524130,BOS
33,12,4,5,380524130,TB
37,11,2,8,380524113,KC
29,5,3,8,380524113,TEX
38,13,4,5,380524108,NYM
30,5,3,5,380524108,MIL
31,4,3,11,380525116,SF
29,8,5,7,380525116,CHC
30,6,5,6,380525110,LAA
28,5,4,6,380525110,NYY
37,11,1,11,380525122,TOR
34,7,5,10,380525122,PHI
33,7,0,8,380525123,STL
35,12,1,9,380525123,PIT
34,7,4,12,380525102,ATL
29,7,3,5,380525102,BOS
42,16,2,7,380525105,HOU
37,10,2,9,380525105,CLE
37,11,3,8,380525106,CHW
29,9,3,4,380525106,DET
36,10,5,10,380525128,WSH
38,10,4,9,380525128,MIA
35,9,0,9,380525130,BAL
31,7,4,4,380525130,TB
37,10,3,8,380525113,KC
35,10,5,7,380525113,TEX
35,7,4,7,380525108,NYM
37,9,3,12,380525108,MIL
34,8,3,11,380525127,CIN
30,8,5,6,380525127,COL
39,12,5,5,380525111,ARI
32,5,2,10,380525111,OAK
31,4,0,12,380525112,MIN
27,5,2,9,380525112,SEA
32,6,0,15,380525119,SD
28,5,3,5,380525119,LAD
36,11,4,5,380526102,ATL
35,10,6,7,380526102,BOS
29,2,0,5,380526111,ARI
29,5,1,3,380526111,OAK
35,6,3,5,380526113,KC
33,8,4,6,380526113,TEX
28,3,3,12,380526122,TOR
30,6,0,5,380526122,PHI
33,11,1,9,380526123,STL
32,6,2,6,380526123,PIT
39,12,3,11,380526106,CHW
38,10,3,6,380526106,DET
38,12,5,11,380526108,NYM
43,19,8,9,380526108,MIL
34,7,4,8,380526128,WSH
31,6,2,7,380526128,MIA
30,3,1,11,380526130,BAL
32,11,6,8,380526130,TB
35,9,2,9,380526105,HOU
34,9,4,6,380526105,CLE
36,11,7,12,380526110,LAA
33,7,3,7,380526110,NYY
35,11,5,13,380526116,SF
32,7,3,7,380526116,CHC
36,11,3,4,380526127,CIN
32,11,5,6,380526127,COL
41,8,3,12,380526112,MIN
41,10,1,7,380526112,SEA
34,10,4,9,380526119,SD
35,8,5,8,380526119,LAD
36,9,6,10,380527102,ATL
30,4,4,10,380527102,BOS
29,4,5,10,380527110,LAA
29,5,6,10,380527110,NYY
54,12,2,18,380527105,HOU
50,13,3,15,380527105,CLE
32,5,1,10,380527106,CHW
29,6,3,5,380527106,DET
35,11,2,4,380527128,WSH
35,7,2,11,380527128,MIA
33,8,5,6,380527130,BAL
32,10,8,6,380527130,TB
33,8,5,13,380527122,TOR
32,6,3,10,380527122,PHI
35,8,5,9,380527123,STL
31,5,1,7,380527123,PIT
35,10,2,6,380527108,NYM
35,11,3,8,380527108,MIL
34,9,3,2,380527113,KC
34,9,3,11,380527113,TEX
33,9,5,7,380527127,CIN
37,14,2,8,380527127,COL
29,3,2,11,380527111,ARI
29,7,4,9,380527111,OAK
30,4,0,2,380527112,MIN
33,11,1,9,380527112,SEA
32,6,0,10,380527119,SD
32,10,2,5,380527119,LAD
35,9,8,8,380527116,SF
36,13,6,8,380527116,CHC
34,7,2,8,380528110,HOU
33,7,0,9,380528110,NYY
36,10,4,6,380528101,WSH
31,7,2,3,380528101,BAL
32,7,5,9,380528102,TOR
33,11,4,4,380528102,BOS
33,7,5,6,380528106,LAA
34,12,4,7,380528106,DET
31,7,5,12,380528215,NYM
31,8,4,10,380528215,ATL
37,12,5,7,380528123,CHC
28,2,0,7,380528123,PIT
32,6,1,11,380528108,STL
33,9,4,7,380528108,MIL
34,11,2,8,380528105,CHW
33,12,4,6,380528105,CLE
46,7,1,9,380528111,TB
44,7,5,12,380528111,OAK
28,5,5,7,380528112,TEX
28,6,2,2,380528112,SEA
37,15,2,7,380528125,MIA
32,6,1,4,380528125,SD
37,16,1,1,380528129,CIN
36,11,5,7,380528129,ARI
42,12,2,3,380528127,SF
37,11,3,10,380528127,COL
42,15,2,6,380528315,NYM
38,13,2,10,380528315,ATL
39,12,5,10,380528107,MIN
40,13,3,8,380528107,KC
33,7,2,10,380528119,PHI
31,7,2,11,380528119,LAD
32,7,4,9,380529105,CHW
37,15,0,5,380529105,CLE
37,12,2,9,380529101,WSH
33,9,0,9,380529101,BAL
39,10,5,10,380529110,HOU
43,14,2,17,380529110,NYY
40,14,4,7,380529123,CHC
40,13,0,8,380529123,PIT
34,8,2,7,380529102,TOR
35,13,2,4,380529102,BOS
37,14,5,6,380529106,LAA
36,10,1,7,380529106,DET
36,10,2,8,380529115,NYM
36,11,5,5,380529115,ATL
33,10,3,8,380529108,STL
29,3,4,8,380529108,MIL
33,10,3,8,400983705,STL
29,3,4,8,400983705,MIL
46,7,8,11,380529107,MIN
49,9,3,13,380529107,KC
36,12,1,5,380529127,SF
41,15,1,7,380529127,COL
32,7,2,10,380529129,CIN
27,4,4,7,380529129,ARI
33,10,2,9,380529111,TB
34,5,3,12,380529111,OAK
37,12,8,12,380529112,TEX
39,12,0,9,380529112,SEA
38,12,5,10,380529119,PHI
34,9,2,7,380529119,LAD
35,10,1,9,380529125,MIA
33,10,2,8,380529125,SD
33,6,2,10,380530102,TOR
34,11,1,8,380530102,BOS
30,5,2,12,380530105,CHW
36,13,4,5,380530105,CLE
33,8,3,13,380530108,STL
31,10,6,4,380530108,MIL
39,12,3,11,380530129,CIN
39,13,1,5,380530129,ARI
35,7,1,14,380530110,HOU
30,8,4,10,380530110,NYY
33,7,2,2,380530101,WSH
30,4,1,12,380530101,BAL
35,9,4,7,380530123,CHC
29,9,3,3,380530123,PIT
33,7,2,8,380530106,LAA
34,9,5,9,380530106,DET
34,9,5,4,380530115,NYM
32,5,2,2,380530115,ATL
37,11,5,9,380530107,MIN
39,16,2,6,380530107,KC
36,11,3,10,380530127,SF
36,11,2,4,380530127,COL
38,10,2,6,380530111,TB
28,1,2,7,380530111,OAK
35,11,7,11,380530112,TEX
38,13,2,11,380530112,SEA
35,8,2,13,380530119,PHI
35,13,4,10,380530119,LAD
31,4,1,6,380530125,MIA
30,6,5,9,380530125,SD
35,8,1,8,380531106,LAA
35,12,2,6,380531106,DET
33,7,3,7,380531111,TB
33,7,5,9,380531111,OAK
37,11,5,9,380531121,CHC
30,4,4,8,380531121,NYM
37,12,3,8,380531124,PIT
39,14,3,5,380531124,STL
30,5,2,7,380531115,WSH
28,7,6,5,380531115,ATL
31,6,1,12,380531119,PHI
30,2,1,9,380531119,LAD
37,12,3,5,380531109,CLE
37,12,2,10,380531109,MIN
33,6,3,7,380531118,BOS
28,7,5,9,380531118,HOU
36,10,2,11,380531125,MIA
35,10,7,11,380531125,SD
33,8,2,8,380531112,TEX
32,11,3,3,380531112,SEA
38,12,1,8,380601101,NYY
31,5,3,12,380601101,BAL
31,7,5,5,380601106,TOR
33,11,1,6,380601106,DET
41,17,2,7,380601121,CHC
32,6,6,7,380601121,NYM
28,2,1,11,380601115,WSH
32,9,1,10,380601115,ATL
31,5,8,6,380601104,MIL
32,11,2,3,380601104,CHW
33,7,1,8,380601109,CLE
33,9,5,5,380601109,MIN
34,7,2,11,380601118,BOS
35,12,3,6,380601118,HOU
41,16,5,11,380601107,OAK
32,8,0,4,380601107,KC
34,9,2,6,380601124,PIT
30,4,1,6,380601124,STL
35,12,6,6,380601127,LAD
39,13,2,6,380601127,COL
35,8,2,10,380601129,MIA
33,11,2,2,380601129,ARI
33,8,2,7,380601103,TEX
35,11,2,8,380601103,LAA
46,11,2,16,380601112,TB
46,11,3,8,380601112,SEA
34,8,7,4,380601125,CIN
33,7,3,9,380601125,SD
31,6,1,13,380601126,PHI
32,9,3,8,380601126,SF
34,10,2,7,380602104,MIL
32,5,2,10,380602104,CHW
35,9,3,4,380602107,OAK
29,8,3,10,380602107,KC
30,5,1,9,380602124,PIT
29,5,4,6,380602124,STL
40,13,1,12,380602101,NYY
37,11,2,12,380602101,BAL
32,6,2,4,380602106,TOR
32,9,3,10,380602106,DET
33,7,5,8,380602109,CLE
33,8,3,15,380602109,MIN
51,9,3,18,380602115,WSH
47,5,0,16,380602115,ATL
32,5,5,10,380602118,BOS
33,6,3,10,380602118,HOU
56,17,9,24,380602121,CHC
50,7,4,15,380602121,NYM
39,13,6,10,380602127,LAD
34,10,3,5,380602127,COL
33,8,2,12,380602125,CIN
33,12,2,4,380602125,SD
32,4,4,13,380602103,TEX
35,6,1,12,380602103,LAA
30,3,0,5,380602126,PHI
30,7,1,12,380602126,SF
30,5,2,8,380602112,TB
31,9,4,7,380602112,SEA
36,10,2,7,380602129,MIA
28,6,5,7,380602129,ARI
36,11,5,5,380603106,TOR
33,6,4,12,380603106,DET
29,5,3,9,380603121,CHC
29,3,4,8,380603121,NYM
30,3,2,8,380603115,WSH
31,7,4,3,380603115,ATL
32,6,3,9,380603104,MIL
31,7,4,10,380603104,CHW
31,6,4,10,380603109,CLE
34,11,4,4,380603109,MIN
34,8,3,10,380603107,OAK
29,3,3,6,380603107,KC
29,2,2,10,380603124,PIT
31,6,3,8,380603124,STL
39,11,2,8,380603127,LAD
34,8,3,12,380603127,COL
33,6,3,11,380603126,PHI
31,11,0,5,380603126,SF
31,5,7,10,380603103,TEX
28,4,0,2,380603103,LAA
31,5,1,8,380603112,TB
28,4,1,16,380603112,SEA
31,6,2,7,380603129,MIA
29,6,8,7,380603129,ARI
37,12,2,7,380603125,CIN
32,9,3,6,380603125,SD
39,15,1,13,380603118,BOS
32,5,4,8,380603118,HOU
34,7,6,7,380604210,NYY
35,6,0,11,380604210,DET
34,7,4,14,380604310,NYY
31,8,5,4,380604310,DET
33,7,3,11,380604126,ARI
34,11,3,8,380604126,SF
39,12,2,7,380604103,KC
34,14,6,3,380604103,LAA
36,9,2,7,380604125,ATL
35,13,5,4,380604125,SD
36,8,0,7,380605209,CHW
27,3,5,5,380605209,MIN
31,5,0,14,380605120,TB
29,4,1,8,380605120,WSH
33,7,2,11,380605123,LAD
33,7,1,8,380605123,PIT
34,9,2,9,380605114,NYY
30,3,1,9,380605114,TOR
28,3,3,6,380605102,DET
32,10,5,6,380605102,BOS
34,8,0,9,380605105,MIL
31,8,1,8,380605105,CLE
36,12,5,8,380605117,COL
42,17,1,10,380605117,CIN
29,6,2,7,380605121,BAL
29,3,3,9,380605121,NYM
35,9,5,7,380605309,CHW
34,10,3,4,380605309,MIN
37,10,3,6,380605113,OAK
31,8,6,5,380605113,TEX
35,9,6,7,380605116,PHI
33,8,2,3,380605116,CHC
35,8,1,7,380605118,SEA
33,9,1,6,380605118,HOU
33,9,9,10,380605124,MIA
36,12,1,5,380605124,STL
28,1,1,4,380605103,KC
29,7,1,6,380605103,LAA
44,18,5,3,380605125,ATL
28,4,5,9,380605125,SD
36,9,1,7,380605126,ARI
35,8,5,9,380605126,SF
33,7,2,8,380606120,TB
38,15,4,7,380606120,WSH
34,9,1,15,380606105,MIL
31,6,6,9,380606105,CLE
29,5,1,7,380606121,BAL
31,5,3,5,380606121,NYM
30,4,2,13,380606125,ATL
29,7,4,11,380606125,SD
38,10,6,13,380606126,ARI
38,11,2,12,380606126,SF
33,8,8,6,380606123,LAD
32,10,10,5,380606123,PIT
45,8,5,10,380606114,NYY
41,4,2,15,380606114,TOR
35,7,3,7,380606102,DET
35,12,0,3,380606102,BOS
35,8,3,9,380606117,COL
37,11,5,12,380606117,CIN
36,11,2,3,380606113,OAK
29,7,6,7,380606113,TEX
33,6,4,16,380606116,PHI
31,6,6,9,380606116,CHC
35,9,2,13,380606109,CHW
33,8,5,10,380606109,MIN
37,11,3,7,380606118,SEA
33,13,5,6,380606118,HOU
45,17,2,10,380606124,MIA
34,8,2,7,380606124,STL
33,8,5,13,380606103,KC
34,10,4,8,380606103,LAA
47,13,3,11,380607117,COL
42,10,5,9,380607117,CIN
38,13,4,10,380607123,LAD
34,9,2,8,380607123,PIT
31,6,0,10,380607109,CHW
32,9,3,6,380607109,MIN
32,4,2,8,380607124,MIA
34,11,1,6,380607124,STL
33,6,9,12,380607116,PHI
27,6,1,9,380607116,CHC
33,6,9,12,400983822,PHI
27,6,1,9,400983822,CHC
37,10,3,11,380607102,DET
33,7,5,8,380607102,BOS
36,7,3,11,380607114,BAL
38,12,5,6,380607114,TOR
33,8,3,10,380607130,SEA
35,10,1,4,380607130,TB
34,9,2,5,380607113,HOU
34,8,3,10,380607113,TEX
30,4,0,6,380607111,KC
32,9,1,8,380607111,OAK
33,9,2,4,380608116,PIT
29,9,2,11,380608116,CHC
40,15,0,7,380608120,SF
36,9,1,8,380608120,WSH
38,13,4,11,380608122,MIL
33,8,2,11,380608122,PHI
31,5,2,3,380608114,BAL
34,13,3,6,380608114,TOR
32,6,1,12,380608102,CHW
30,3,1,10,380608102,BOS
33,7,1,9,380608106,CLE
34,7,2,14,380608106,DET
37,8,6,8,380608117,STL
40,13,8,8,380608117,CIN
30,5,2,8,380608121,NYY
30,4,1,11,380608121,NYM
30,6,2,10,380608128,SD
30,8,9,9,380608128,MIA
34,8,3,8,380608130,SEA
33,8,0,5,380608130,TB
35,10,3,6,380608113,HOU
32,5,3,13,380608113,TEX
34,7,2,10,380608109,LAA
33,7,3,12,380608109,MIN
37,12,3,7,380608127,ARI
36,10,3,7,380608127,COL
34,7,2,7,380608111,KC
35,11,1,7,380608111,OAK
32,6,1,6,380608119,ATL
30,8,3,9,380608119,LAD
37,11,4,11,380609120,SF
33,10,5,5,380609120,WSH
40,13,3,7,380609122,MIL
31,6,3,8,380609122,PHI
38,8,7,9,380609114,BAL
39,12,3,7,380609114,TOR
31,6,2,6,380609109,LAA
33,7,1,10,380609109,MIN
28,1,2,8,380609116,PIT
29,6,4,6,380609116,CHC
31,6,4,11,380609102,CHW
33,8,2,11,380609102,BOS
31,4,2,7,380609111,KC
31,4,3,13,380609111,OAK
42,7,3,10,380609106,CLE
45,10,4,8,380609106,DET
34,7,5,11,380609117,STL
37,10,4,10,380609117,CIN
37,12,4,8,380609128,SD
34,7,2,11,380609128,MIA
35,10,4,4,380609130,SEA
32,10,2,7,380609130,TB
32,9,3,4,380609113,HOU
30,5,9,10,380609113,TEX
31,8,6,9,380609121,NYY
33,6,2,15,380609121,NYM
39,13,5,12,380609127,ARI
33,9,1,7,380609127,COL
40,14,0,10,380609119,ATL
31,6,3,10,380609119,LAD
35,8,4,12,380610102,CHW
34,7,5,9,380610102,BOS
33,7,2,12,380610114,BAL
43,19,3,10,380610114,TOR
38,14,2,7,380610106,CLE
32,5,0,10,380610106,DET
35,11,3,11,380610117,STL
26,5,11,10,380610117,CIN
31,8,1,8,380610128,SD
29,2,3,8,380610128,MIA
32,6,2,7,380610130,SEA
35,9,1,11,380610130,TB
35,8,1,14,380610122,MIL
28,4,4,6,380610122,PHI
34,8,5,7,380610109,LAA
33,10,5,6,380610109,MIN
35,9,6,8,380610116,PIT
31,4,2,10,380610116,CHC
38,12,3,6,380610113,HOU
41,16,1,10,380610113,TEX
36,10,6,11,380610127,ARI
34,8,2,10,380610127,COL
35,7,0,6,380610111,KC
29,7,5,7,380610111,OAK
32,5,4,9,380610120,SF
27,3,4,7,380610120,WSH
34,7,0,7,380610119,ATL
32,10,4,8,380610119,LAD
30,3,1,11,380610121,NYY
29,5,3,11,380610121,NYM
39,6,4,12,380611101,BOS
41,5,7,14,380611101,BAL
34,8,5,11,380611128,SF
31,8,2,5,380611128,MIA
32,8,2,9,380611130,TOR
32,9,3,7,380611130,TB
34,7,6,8,380611104,CLE
29,2,1,13,380611104,CHW
41,10,6,11,380611108,CHC
38,8,2,9,380611108,MIL
31,4,3,10,380611124,SD
34,12,0,4,380611124,STL
33,9,4,6,380611129,PIT
34,9,2,9,380611129,ARI
35,7,2,11,380611112,LAA
30,8,2,7,380611112,SEA
32,9,10,7,380612101,BOS
38,11,6,8,380612101,BAL
31,5,3,9,380612110,WSH
