Game,away,home,Date,away-score,home-score,Location
360619122,ARI,PHI,2016-06-19T17:35Z,5.0,1.0,"Philadelphia, Pennsylvania
							
								19148"
360619109,NYY,MIN,2016-06-19T18:10Z,4.0,7.0,"Minneapolis, Minnesota
							
								55403"
360619118,CIN,HOU,2016-06-19T18:10Z,0.0,6.0,"Houston, Texas
							
								77002"
360619107,DET,KC,2016-06-19T18:15Z,1.0,2.0,"Kansas City, Missouri
							
								64129"
360619124,TEX,STL,2016-06-19T18:15Z,5.0,4.0,"St. Louis, Missouri
							
								63102"
360619111,LAA,OAK,2016-06-19T20:05Z,2.0,0.0,"Oakland, California
							
								94621"
360619119,MIL,LAD,2016-06-19T20:10Z,1.0,2.0,"Los Angeles, California
							
								90090"
360619125,WSH,SD,2016-06-19T20:40Z,3.0,6.0,"San Diego, California
							
								92101"
360619116,PIT,CHC,2016-06-20T00:00Z,5.0,10.0,"Chicago, Illinois
							
								60613"
360620122,ARI,PHI,2016-06-20T17:05Z,3.0,1.0,"Philadelphia, Pennsylvania
							
								19148"
360620123,SF,PIT,2016-06-20T23:05Z,0.0,1.0,"Pittsburgh, Pennsylvania
							
								15212"
360620102,CHW,BOS,2016-06-20T23:10Z,3.0,1.0,"Boston, Massachusetts
							
								02215"
360620105,TB,CLE,2016-06-20T23:10Z,4.0,7.0,"Cleveland, Ohio
							
								44115"
360620106,SEA,DET,2016-06-20T23:10Z,7.0,8.0,"Detroit, Michigan
							
								48201"
360620128,COL,MIA,2016-06-20T23:10Z,5.0,3.0,"Miami, Florida
							
								33299"
360620113,BAL,TEX,2016-06-21T00:05Z,3.0,4.0,"Arlington, Texas
							
								76096"
360620116,STL,CHC,2016-06-21T00:05Z,3.0,2.0,"Chicago, Illinois
							
								60613"
360620118,LAA,HOU,2016-06-21T00:10Z,7.0,10.0,"Houston, Texas
							
								77002"
360620119,WSH,LAD,2016-06-21T02:00Z,1.0,4.0,"Los Angeles, California
							
								90090"
360621101,SD,BAL,2016-06-21T23:05Z,10.0,7.0,"Baltimore, Maryland
							
								21201"
360621110,COL,NYY,2016-06-21T23:05Z,8.0,4.0,"Bronx, New York
							
								10451"
360621123,SF,PIT,2016-06-21T23:05Z,15.0,4.0,"Pittsburgh, Pennsylvania
							
								15212"
360621114,ARI,TOR,2016-06-21T23:07Z,4.0,2.0,"Toronto, Ontario"
360621102,CHW,BOS,2016-06-21T23:10Z,3.0,1.0,"Boston, Massachusetts
							
								02215"
360621105,TB,CLE,2016-06-21T23:10Z,0.0,6.0,"Cleveland, Ohio
							
								44115"
360621106,SEA,DET,2016-06-21T23:10Z,2.0,4.0,"Detroit, Michigan
							
								48201"
360621121,KC,NYM,2016-06-21T23:10Z,1.0,2.0,"Queens, New York
							
								11368"
360621128,ATL,MIA,2016-06-21T23:10Z,3.0,2.0,"Miami, Florida
							
								33299"
360621113,CIN,TEX,2016-06-22T00:05Z,8.0,2.0,"Arlington, Texas
							
								76096"
360621116,STL,CHC,2016-06-22T00:05Z,4.0,3.0,"Chicago, Illinois
							
								60613"
360621109,PHI,MIN,2016-06-22T00:10Z,10.0,14.0,"Minneapolis, Minnesota
							
								55403"
360621118,LAA,HOU,2016-06-22T00:10Z,2.0,3.0,"Houston, Texas
							
								77002"
360621111,MIL,OAK,2016-06-22T02:05Z,3.0,5.0,"Oakland, California
							
								94621"
360621119,WSH,LAD,2016-06-22T02:10Z,2.0,3.0,"Los Angeles, California
							
								90090"
360622128,ATL,MIA,2016-06-22T16:10Z,0.0,3.0,"Miami, Florida
							
								33299"
360622110,COL,NYY,2016-06-22T17:05Z,8.0,9.0,"Bronx, New York
							
								10451"
360622121,KC,NYM,2016-06-22T17:10Z,3.0,4.0,"Queens, New York
							
								11368"
360622118,LAA,HOU,2016-06-22T18:10Z,2.0,3.0,"Houston, Texas
							
								77002"
360622116,STL,CHC,2016-06-22T18:20Z,7.0,2.0,"Chicago, Illinois
							
								60613"
360622111,MIL,OAK,2016-06-22T19:35Z,4.0,2.0,"Oakland, California
							
								94621"
360622114,ARI,TOR,2016-06-22T20:07Z,2.0,5.0,"Toronto, Ontario"
360622101,SD,BAL,2016-06-22T23:05Z,2.0,7.0,"Baltimore, Maryland
							
								21201"
360622123,SF,PIT,2016-06-22T23:05Z,7.0,6.0,"Pittsburgh, Pennsylvania
							
								15212"
360622102,CHW,BOS,2016-06-22T23:10Z,8.0,6.0,"Boston, Massachusetts
							
								02215"
360622105,TB,CLE,2016-06-22T23:10Z,1.0,6.0,"Cleveland, Ohio
							
								44115"
360622106,SEA,DET,2016-06-22T23:10Z,1.0,5.0,"Detroit, Michigan
							
								48201"
360622113,CIN,TEX,2016-06-23T00:05Z,4.0,6.0,"Arlington, Texas
							
								76096"
360622109,PHI,MIN,2016-06-23T00:10Z,5.0,6.0,"Minneapolis, Minnesota
							
								55403"
360622119,WSH,LAD,2016-06-23T02:00Z,3.0,4.0,"Los Angeles, California
							
								90090"
360623123,SF,PIT,2016-06-23T16:35Z,5.0,3.0,"Pittsburgh, Pennsylvania
							
								15212"
360623106,SEA,DET,2016-06-23T17:10Z,4.0,5.0,"Detroit, Michigan
							
								48201"
360623109,PHI,MIN,2016-06-23T17:10Z,7.0,3.0,"Minneapolis, Minnesota
							
								55403"
360623102,CHW,BOS,2016-06-23T17:35Z,7.0,8.0,"Boston, Massachusetts
							
								02215"
360623115,NYM,ATL,2016-06-23T23:10Z,3.0,4.0,"Atlanta, Georgia
							
								39901"
360623117,SD,CIN,2016-06-23T23:10Z,7.0,4.0,"Cincinnati, Ohio
							
								45202"
360623128,CHC,MIA,2016-06-23T23:10Z,2.0,4.0,"Miami, Florida
							
								33299"
360623127,ARI,COL,2016-06-24T00:40Z,7.0,6.0,"Denver, Colorado
							
								80205"
360623103,OAK,LAA,2016-06-24T02:05Z,5.0,4.0,"Anaheim, California
							
								92806"
360624101,TB,BAL,2016-06-24T23:05Z,3.0,6.0,"Baltimore, Maryland
							
								21201"
360624110,MIN,NYY,2016-06-24T23:05Z,3.0,5.0,"Bronx, New York
							
								10451"
360624123,LAD,PIT,2016-06-24T23:05Z,6.0,8.0,"Pittsburgh, Pennsylvania
							
								15212"
360624106,CLE,DET,2016-06-24T23:10Z,7.0,5.0,"Detroit, Michigan
							
								48201"
360624117,SD,CIN,2016-06-24T23:10Z,13.0,4.0,"Cincinnati, Ohio
							
								45202"
360624128,CHC,MIA,2016-06-24T23:10Z,5.0,4.0,"Miami, Florida
							
								33299"
360624115,NYM,ATL,2016-06-24T23:35Z,8.0,6.0,"Atlanta, Georgia
							
								39901"
360624113,BOS,TEX,2016-06-25T00:05Z,8.0,7.0,"Arlington, Texas
							
								76096"
360624104,TOR,CHW,2016-06-25T00:10Z,2.0,3.0,"Chicago, Illinois
							
								60616"
360624108,WSH,MIL,2016-06-25T00:10Z,3.0,5.0,"Milwaukee, Wisconsin
							
								53295"
360624107,HOU,KC,2016-06-25T00:15Z,13.0,4.0,"Kansas City, Missouri
							
								64129"
360624127,ARI,COL,2016-06-25T00:40Z,10.0,9.0,"Denver, Colorado
							
								80205"
360624103,OAK,LAA,2016-06-25T02:05Z,7.0,4.0,"Anaheim, California
							
								92806"
360624112,STL,SEA,2016-06-25T02:10Z,3.0,4.0,"Seattle, Washington
							
								98134"
360624126,PHI,SF,2016-06-25T02:15Z,4.0,5.0,"San Francisco, California
							
								94107"
360625110,MIN,NYY,2016-06-25T17:05Z,1.0,2.0,"Bronx, New York
							
								10451"
360625201,TB,BAL,2016-06-25T17:05Z,0.0,5.0,"Baltimore, Maryland
							
								21201"
360625104,TOR,CHW,2016-06-25T18:10Z,10.0,8.0,"Chicago, Illinois
							
								60616"
360625106,CLE,DET,2016-06-25T20:10Z,6.0,0.0,"Detroit, Michigan
							
								48201"
360625108,WSH,MIL,2016-06-25T20:10Z,5.0,6.0,"Milwaukee, Wisconsin
							
								53295"
360625117,SD,CIN,2016-06-25T20:10Z,3.0,0.0,"Cincinnati, Ohio
							
								45202"
360625127,ARI,COL,2016-06-25T20:10Z,6.0,11.0,"Denver, Colorado
							
								80205"
360625128,CHC,MIA,2016-06-25T20:10Z,6.0,9.0,"Miami, Florida
							
								33299"
360625301,TB,BAL,2016-06-25T23:05Z,6.0,8.0,"Baltimore, Maryland
							
								21201"
360625107,HOU,KC,2016-06-25T23:15Z,13.0,5.0,"Kansas City, Missouri
							
								64129"
360625115,NYM,ATL,2016-06-25T23:15Z,1.0,0.0,"Atlanta, Georgia
							
								39901"
360625123,LAD,PIT,2016-06-25T23:15Z,1.0,6.0,"Pittsburgh, Pennsylvania
							
								15212"
360625113,BOS,TEX,2016-06-26T01:20Z,3.0,10.0,"Arlington, Texas
							
								76096"
360625103,OAK,LAA,2016-06-26T02:05Z,7.0,3.0,"Anaheim, California
							
								92806"
360625126,PHI,SF,2016-06-26T02:05Z,3.0,2.0,"San Francisco, California
							
								94107"
360625112,STL,SEA,2016-06-26T02:10Z,4.0,5.0,"Seattle, Washington
							
								98134"
360626110,MIN,NYY,2016-06-26T17:05Z,7.0,1.0,"Bronx, New York
							
								10451"
360626106,CLE,DET,2016-06-26T17:10Z,9.0,3.0,"Detroit, Michigan
							
								48201"
360626117,SD,CIN,2016-06-26T17:10Z,0.0,3.0,"Cincinnati, Ohio
							
								45202"
360626128,CHC,MIA,2016-06-26T17:10Z,1.0,6.0,"Miami, Florida
							
								33299"
360626101,TB,BAL,2016-06-26T17:35Z,5.0,12.0,"Baltimore, Maryland
							
								21201"
360626115,NYM,ATL,2016-06-26T17:35Z,2.0,5.0,"Atlanta, Georgia
							
								39901"
360626104,TOR,CHW,2016-06-26T18:10Z,2.0,5.0,"Chicago, Illinois
							
								60616"
360626108,WSH,MIL,2016-06-26T18:10Z,3.0,2.0,"Milwaukee, Wisconsin
							
								53295"
360626107,HOU,KC,2016-06-26T18:15Z,1.0,6.0,"Kansas City, Missouri
							
								64129"
360626113,BOS,TEX,2016-06-26T19:05Z,2.0,6.0,"Arlington, Texas
							
								76096"
360626103,OAK,LAA,2016-06-26T19:35Z,6.0,7.0,"Anaheim, California
							
								92806"
360626126,PHI,SF,2016-06-26T20:05Z,7.0,8.0,"San Francisco, California
							
								94107"
360626112,STL,SEA,2016-06-26T20:10Z,11.0,6.0,"Seattle, Washington
							
								98134"
360626127,ARI,COL,2016-06-26T20:10Z,7.0,9.0,"Denver, Colorado
							
								80205"
360626123,LAD,PIT,2016-06-27T00:00Z,3.0,4.0,"Pittsburgh, Pennsylvania
							
								15212"
360627123,LAD,PIT,2016-06-27T16:35Z,5.0,4.0,"Pittsburgh, Pennsylvania
							
								15212"
360627110,TEX,NYY,2016-06-27T23:05Z,9.0,6.0,"Bronx, New York
							
								10451"
360627120,NYM,WSH,2016-06-27T23:05Z,4.0,11.0,"Washington, District of Columbia
							
								20003"
360627115,CLE,ATL,2016-06-27T23:10Z,8.0,3.0,"Atlanta, Georgia
							
								39901"
360627117,CHC,CIN,2016-06-27T23:10Z,11.0,8.0,"Cincinnati, Ohio
							
								45202"
360627130,BOS,TB,2016-06-27T23:10Z,7.0,13.0,"St. Petersburg, Florida
							
								33705"
360627107,STL,KC,2016-06-28T00:15Z,2.0,6.0,"Kansas City, Missouri
							
								64129"
360627127,TOR,COL,2016-06-28T00:40Z,5.0,9.0,"Denver, Colorado
							
								80205"
360627129,PHI,ARI,2016-06-28T01:40Z,8.0,0.0,"Phoenix, Arizona
							
								85004"
360627103,HOU,LAA,2016-06-28T02:00Z,4.0,2.0,"Anaheim, California
							
								92806"
360627126,OAK,SF,2016-06-28T02:15Z,8.0,3.0,"San Francisco, California
							
								94107"
360628110,TEX,NYY,2016-06-28T23:05Z,7.0,1.0,"Bronx, New York
							
								10451"
360628120,NYM,WSH,2016-06-28T23:05Z,0.0,5.0,"Washington, District of Columbia
							
								20003"
360628106,MIA,DET,2016-06-28T23:10Z,5.0,7.0,"Detroit, Michigan
							
								48201"
360628115,CLE,ATL,2016-06-28T23:10Z,5.0,3.0,"Atlanta, Georgia
							
								39901"
360628117,CHC,CIN,2016-06-28T23:10Z,7.0,2.0,"Cincinnati, Ohio
							
								45202"
360628130,BOS,TB,2016-06-28T23:10Z,8.0,2.0,"St. Petersburg, Florida
							
								33705"
360628104,MIN,CHW,2016-06-29T00:10Z,4.0,0.0,"Chicago, Illinois
							
								60616"
360628108,LAD,MIL,2016-06-29T00:10Z,6.0,5.0,"Milwaukee, Wisconsin
							
								53295"
360628107,STL,KC,2016-06-29T00:15Z,8.0,4.0,"Kansas City, Missouri
							
								64129"
360628127,TOR,COL,2016-06-29T00:40Z,14.0,9.0,"Denver, Colorado
							
								80205"
360628129,PHI,ARI,2016-06-29T01:40Z,4.0,3.0,"Phoenix, Arizona
							
								85004"
360628103,HOU,LAA,2016-06-29T02:05Z,7.0,1.0,"Anaheim, California
							
								92806"
360628112,PIT,SEA,2016-06-29T02:10Z,2.0,5.0,"Seattle, Washington
							
								98134"
360628125,BAL,SD,2016-06-29T02:10Z,11.0,7.0,"San Diego, California
							
								92101"
360628126,OAK,SF,2016-06-29T02:15Z,13.0,11.0,"San Francisco, California
							
								94107"
360629130,BOS,TB,2016-06-29T16:10Z,0.0,4.0,"St. Petersburg, Florida
							
								33705"
360629117,CHC,CIN,2016-06-29T16:35Z,9.0,2.0,"Cincinnati, Ohio
							
								45202"
360629106,MIA,DET,2016-06-29T17:10Z,3.0,10.0,"Detroit, Michigan
							
								48201"
360629127,TOR,COL,2016-06-29T19:10Z,5.0,3.0,"Denver, Colorado
							
								80205"
360629103,HOU,LAA,2016-06-29T19:35Z,10.0,4.0,"Anaheim, California
							
								92806"
360629125,BAL,SD,2016-06-29T19:40Z,12.0,6.0,"San Diego, California
							
								92101"
360629129,PHI,ARI,2016-06-29T19:40Z,9.0,8.0,"Phoenix, Arizona
							
								85004"
360629120,NYM,WSH,2016-06-29T23:00Z,2.0,4.0,"Washington, District of Columbia
							
								20003"
360629110,TEX,NYY,2016-06-29T23:05Z,7.0,9.0,"Bronx, New York
							
								10451"
360629115,CLE,ATL,2016-06-29T23:10Z,3.0,0.0,"Atlanta, Georgia
							
								39901"
360629104,MIN,CHW,2016-06-30T00:10Z,6.0,9.0,"Chicago, Illinois
							
								60616"
360629108,LAD,MIL,2016-06-30T00:10Z,0.0,7.0,"Milwaukee, Wisconsin
							
								53295"
360629124,KC,STL,2016-06-30T00:15Z,3.0,2.0,"St. Louis, Missouri
							
								63102"
360629111,SF,OAK,2016-06-30T02:05Z,1.0,7.0,"Oakland, California
							
								94621"
360629112,PIT,SEA,2016-06-30T02:10Z,8.0,1.0,"Seattle, Washington
							
								98134"
360630110,TEX,NYY,2016-06-30T17:05Z,1.0,2.0,"Bronx, New York
							
								10451"
360630104,MIN,CHW,2016-06-30T18:10Z,5.0,6.0,"Chicago, Illinois
							
								60616"
360630108,LAD,MIL,2016-06-30T18:10Z,8.0,1.0,"Milwaukee, Wisconsin
							
								53295"
360630120,CIN,WSH,2016-06-30T23:05Z,4.0,13.0,"Washington, District of Columbia
							
								20003"
360630114,CLE,TOR,2016-06-30T23:07Z,4.0,1.0,"Toronto, Ontario"
360630115,MIA,ATL,2016-06-30T23:10Z,5.0,8.0,"Atlanta, Georgia
							
								39901"
360630121,CHC,NYM,2016-06-30T23:10Z,3.0,4.0,"Queens, New York
							
								11368"
360630130,DET,TB,2016-06-30T23:10Z,10.0,7.0,"St. Petersburg, Florida
							
								33705"
360630124,KC,STL,2016-06-30T23:15Z,4.0,2.0,"St. Louis, Missouri
							
								63102"
360630111,SF,OAK,2016-07-01T02:05Z,12.0,6.0,"Oakland, California
							
								94621"
360630112,BAL,SEA,2016-07-01T02:10Z,3.0,5.0,"Seattle, Washington
							
								98134"
360701114,CLE,TOR,2016-07-01T17:07Z,2.0,1.0,"Toronto, Ontario"
360701120,CIN,WSH,2016-07-01T22:05Z,2.0,3.0,"Washington, District of Columbia
							
								20003"
360701122,KC,PHI,2016-07-01T23:05Z,3.0,4.0,"Philadelphia, Pennsylvania
							
								19148"
360701102,LAA,BOS,2016-07-01T23:10Z,4.0,5.0,"Boston, Massachusetts
							
								02215"
360701121,CHC,NYM,2016-07-01T23:10Z,2.0,10.0,"Queens, New York
							
								11368"
360701130,DET,TB,2016-07-01T23:10Z,10.0,2.0,"St. Petersburg, Florida
							
								33705"
360701115,MIA,ATL,2016-07-01T23:35Z,7.0,5.0,"Atlanta, Georgia
							
								39901"
360701109,TEX,MIN,2016-07-02T00:10Z,3.0,2.0,"Minneapolis, Minnesota
							
								55403"
360701118,CHW,HOU,2016-07-02T00:10Z,0.0,5.0,"Houston, Texas
							
								77002"
360701124,MIL,STL,2016-07-02T00:15Z,1.0,7.0,"St. Louis, Missouri
							
								63102"
360701129,SF,ARI,2016-07-02T01:40Z,6.0,4.0,"Phoenix, Arizona
							
								85004"
360701111,PIT,OAK,2016-07-02T02:05Z,7.0,3.0,"Oakland, California
							
								94621"
360701112,BAL,SEA,2016-07-02T02:10Z,2.0,5.0,"Seattle, Washington
							
								98134"
360701119,COL,LAD,2016-07-02T02:10Z,0.0,5.0,"Los Angeles, California
							
								90090"
360701125,NYY,SD,2016-07-02T02:40Z,6.0,7.0,"San Diego, California
							
								92101"
360702114,CLE,TOR,2016-07-02T17:07Z,6.0,9.0,"Toronto, Ontario"
360702109,TEX,MIN,2016-07-02T18:10Z,5.0,17.0,"Minneapolis, Minnesota
							
								55403"
360702124,MIL,STL,2016-07-02T18:15Z,0.0,3.0,"St. Louis, Missouri
							
								63102"
360702115,MIA,ATL,2016-07-02T20:10Z,1.0,9.0,"Atlanta, Georgia
							
								39901"
360702118,CHW,HOU,2016-07-02T20:10Z,7.0,6.0,"Houston, Texas
							
								77002"
360702130,DET,TB,2016-07-02T20:10Z,3.0,2.0,"St. Petersburg, Florida
							
								33705"
360702122,KC,PHI,2016-07-02T21:50Z,6.0,2.0,"Philadelphia, Pennsylvania
							
								19148"
360702102,LAA,BOS,2016-07-02T23:15Z,21.0,2.0,"Boston, Massachusetts
							
								02215"
360702120,CIN,WSH,2016-07-02T23:15Z,9.0,4.0,"Washington, District of Columbia
							
								20003"
360702121,CHC,NYM,2016-07-02T23:15Z,3.0,4.0,"Queens, New York
							
								11368"
360702111,PIT,OAK,2016-07-03T02:05Z,4.0,2.0,"Oakland, California
							
								94621"
360702112,BAL,SEA,2016-07-03T02:10Z,6.0,12.0,"Seattle, Washington
							
								98134"
360702119,COL,LAD,2016-07-03T02:10Z,1.0,6.0,"Los Angeles, California
							
								90090"
360702125,NYY,SD,2016-07-03T02:10Z,1.0,2.0,"San Diego, California
							
								92101"
360702129,SF,ARI,2016-07-03T02:10Z,5.0,6.0,"Phoenix, Arizona
							
								85004"
360703114,CLE,TOR,2016-07-03T17:07Z,1.0,17.0,"Toronto, Ontario"
360703121,CHC,NYM,2016-07-03T17:10Z,3.0,14.0,"Queens, New York
							
								11368"
360703130,DET,TB,2016-07-03T17:10Z,5.0,1.0,"St. Petersburg, Florida
							
								33705"
360703102,LAA,BOS,2016-07-03T17:35Z,5.0,10.0,"Boston, Massachusetts
							
								02215"
360703120,CIN,WSH,2016-07-03T17:35Z,1.0,12.0,"Washington, District of Columbia
							
								20003"
360703122,KC,PHI,2016-07-03T17:35Z,2.0,7.0,"Philadelphia, Pennsylvania
							
								19148"
360703109,TEX,MIN,2016-07-03T18:10Z,4.0,5.0,"Minneapolis, Minnesota
							
								55403"
360703118,CHW,HOU,2016-07-03T18:10Z,4.0,1.0,"Houston, Texas
							
								77002"
360703124,MIL,STL,2016-07-03T18:15Z,8.0,9.0,"St. Louis, Missouri
							
								63102"
360703111,PIT,OAK,2016-07-03T20:05Z,6.0,3.0,"Oakland, California
							
								94621"
360703112,BAL,SEA,2016-07-03T20:10Z,4.0,9.0,"Seattle, Washington
							
								98134"
360703119,COL,LAD,2016-07-03T20:10Z,1.0,4.0,"Los Angeles, California
							
								90090"
360703129,SF,ARI,2016-07-03T20:10Z,5.0,4.0,"Phoenix, Arizona
							
								85004"
360703125,NYY,SD,2016-07-03T20:40Z,6.0,3.0,"San Diego, California
							
								92101"
360703115,MIA,ATL,2016-07-04T00:00Z,5.0,2.0,"Cumberland, NC
							
								28307"
360704120,MIL,WSH,2016-07-04T15:05Z,1.0,0.0,"Washington, District of Columbia
							
								20003"
360704130,LAA,TB,2016-07-04T17:10Z,2.0,4.0,"St. Petersburg, Florida
							
								33705"
360704102,TEX,BOS,2016-07-04T17:35Z,5.0,12.0,"Boston, Massachusetts
							
								02215"
360704104,NYY,CHW,2016-07-04T18:10Z,2.0,8.0,"Chicago, Illinois
							
								60616"
360704109,OAK,MIN,2016-07-04T18:10Z,3.0,1.0,"Minneapolis, Minnesota
							
								55403"
360704118,SEA,HOU,2016-07-04T18:10Z,1.0,2.0,"Houston, Texas
							
								77002"
360704124,PIT,STL,2016-07-04T18:15Z,4.0,2.0,"St. Louis, Missouri
							
								63102"
360704116,CIN,CHC,2016-07-04T18:20Z,4.0,10.0,"Chicago, Illinois
							
								60613"
360704126,COL,SF,2016-07-04T20:00Z,1.0,3.0,"San Francisco, California
							
								94107"
360704122,ATL,PHI,2016-07-04T20:05Z,2.0,8.0,"Philadelphia, Pennsylvania
							
								19148"
360704121,MIA,NYM,2016-07-04T20:10Z,6.0,8.0,"Queens, New York
							
								11368"
360704105,DET,CLE,2016-07-04T23:00Z,3.0,5.0,"Cleveland, Ohio
							
								44115"
360704114,KC,TOR,2016-07-04T23:07Z,2.0,6.0,"Toronto, Ontario"
360704119,BAL,LAD,2016-07-05T01:10Z,5.0,7.0,"Los Angeles, California
							
								90090"
360704129,SD,ARI,2016-07-05T01:10Z,8.0,4.0,"Phoenix, Arizona
							
								85004"
360705116,CIN,CHC,2016-07-05T18:20Z,9.0,5.0,"Chicago, Illinois
							
								60613"
360705120,MIL,WSH,2016-07-05T23:05Z,5.0,2.0,"Washington, District of Columbia
							
								20003"
360705122,ATL,PHI,2016-07-05T23:05Z,1.0,5.0,"Philadelphia, Pennsylvania
							
								19148"
360705114,KC,TOR,2016-07-05T23:07Z,3.0,8.0,"Toronto, Ontario"
360705102,TEX,BOS,2016-07-05T23:10Z,7.0,2.0,"Boston, Massachusetts
							
								02215"
360705105,DET,CLE,2016-07-05T23:10Z,1.0,12.0,"Cleveland, Ohio
							
								44115"
360705121,MIA,NYM,2016-07-05T23:10Z,5.0,2.0,"Queens, New York
							
								11368"
360705130,LAA,TB,2016-07-05T23:10Z,13.0,5.0,"St. Petersburg, Florida
							
								33705"
360705124,PIT,STL,2016-07-06T00:00Z,5.0,2.0,"St. Louis, Missouri
							
								63102"
360705104,NYY,CHW,2016-07-06T00:10Z,9.0,0.0,"Chicago, Illinois
							
								60616"
360705109,OAK,MIN,2016-07-06T00:10Z,4.0,11.0,"Minneapolis, Minnesota
							
								55403"
360705118,SEA,HOU,2016-07-06T00:10Z,2.0,5.0,"Houston, Texas
							
								77002"
360705129,SD,ARI,2016-07-06T01:40Z,5.0,7.0,"Phoenix, Arizona
							
								85004"
360705119,BAL,LAD,2016-07-06T02:10Z,4.0,1.0,"Los Angeles, California
							
								90090"
360705126,COL,SF,2016-07-06T02:15Z,7.0,3.0,"San Francisco, California
							
								94107"
360706105,DET,CLE,2016-07-06T16:10Z,12.0,2.0,"Cleveland, Ohio
							
								44115"
360706122,ATL,PHI,2016-07-06T17:05Z,3.0,4.0,"Philadelphia, Pennsylvania
							
								19148"
360706109,OAK,MIN,2016-07-06T17:10Z,0.0,4.0,"Minneapolis, Minnesota
							
								55403"
360706121,MIA,NYM,2016-07-06T17:10Z,2.0,4.0,"Queens, New York
							
								11368"
360706116,CIN,CHC,2016-07-06T18:20Z,5.0,3.0,"Chicago, Illinois
							
								60613"
360706119,BAL,LAD,2016-07-06T19:10Z,6.0,4.0,"Los Angeles, California
							
								90090"
360706120,MIL,WSH,2016-07-06T20:05Z,4.0,7.0,"Washington, District of Columbia
							
								20003"
360706102,TEX,BOS,2016-07-06T23:00Z,6.0,11.0,"Boston, Massachusetts
							
								02215"
360706114,KC,TOR,2016-07-06T23:07Z,2.0,4.0,"Toronto, Ontario"
360706130,LAA,TB,2016-07-06T23:10Z,7.0,2.0,"St. Petersburg, Florida
							
								33705"
360706104,NYY,CHW,2016-07-07T00:10Z,0.0,5.0,"Chicago, Illinois
							
								60616"
360706118,SEA,HOU,2016-07-07T00:10Z,8.0,9.0,"Houston, Texas
							
								77002"
360706124,PIT,STL,2016-07-07T00:15Z,7.0,5.0,"St. Louis, Missouri
							
								63102"
360706129,SD,ARI,2016-07-07T01:40Z,13.0,6.0,"Phoenix, Arizona
							
								85004"
360706126,COL,SF,2016-07-07T02:15Z,1.0,5.0,"San Francisco, California
							
								94107"
360707130,LAA,TB,2016-07-07T16:10Z,5.0,1.0,"St. Petersburg, Florida
							
								33705"
360707124,PIT,STL,2016-07-07T17:45Z,1.0,5.0,"St. Louis, Missouri
							
								63102"
360707114,DET,TOR,2016-07-07T23:07Z,4.0,5.0,"Toronto, Ontario"
360707105,NYY,CLE,2016-07-07T23:10Z,5.0,4.0,"Cleveland, Ohio
							
								44115"
360707121,WSH,NYM,2016-07-07T23:10Z,7.0,9.0,"Queens, New York
							
								11368"
360707113,MIN,TEX,2016-07-08T00:05Z,10.0,1.0,"Arlington, Texas
							
								76096"
360707116,ATL,CHC,2016-07-08T00:05Z,4.0,3.0,"Chicago, Illinois
							
								60613"
360707118,OAK,HOU,2016-07-08T00:10Z,3.0,1.0,"Houston, Texas
							
								77002"
360707107,SEA,KC,2016-07-08T00:15Z,3.0,4.0,"Kansas City, Missouri
							
								64129"
360707127,PHI,COL,2016-07-08T00:40Z,2.0,11.0,"Denver, Colorado
							
								80205"
360707119,SD,LAD,2016-07-08T02:10Z,6.0,0.0,"Los Angeles, California
							
								90090"
360708101,LAA,BAL,2016-07-08T23:05Z,9.0,5.0,"Baltimore, Maryland
							
								21201"
360708123,CHC,PIT,2016-07-08T23:05Z,4.0,8.0,"Pittsburgh, Pennsylvania
							
								15212"
360708114,DET,TOR,2016-07-08T23:07Z,0.0,6.0,"Toronto, Ontario"
360708102,TB,BOS,2016-07-08T23:10Z,5.0,6.0,"Boston, Massachusetts
							
								02215"
360708105,NYY,CLE,2016-07-08T23:10Z,2.0,10.0,"Cleveland, Ohio
							
								44115"
360708121,WSH,NYM,2016-07-08T23:10Z,3.0,1.0,"Queens, New York
							
								11368"
360708128,CIN,MIA,2016-07-08T23:10Z,1.0,3.0,"Miami, Florida
							
								33299"
360708113,MIN,TEX,2016-07-09T00:05Z,5.0,6.0,"Arlington, Texas
							
								76096"
360708104,ATL,CHW,2016-07-09T00:10Z,11.0,8.0,"Chicago, Illinois
							
								60616"
360708108,STL,MIL,2016-07-09T00:10Z,3.0,4.0,"Milwaukee, Wisconsin
							
								53295"
360708118,OAK,HOU,2016-07-09T00:10Z,9.0,10.0,"Houston, Texas
							
								77002"
360708127,PHI,COL,2016-07-09T00:10Z,5.0,3.0,"Denver, Colorado
							
								80205"
360708107,SEA,KC,2016-07-09T00:15Z,3.0,2.0,"Kansas City, Missouri
							
								64129"
360708119,SD,LAD,2016-07-09T02:10Z,6.0,10.0,"Los Angeles, California
							
								90090"
360708126,ARI,SF,2016-07-09T02:15Z,2.0,6.0,"San Francisco, California
							
								94107"
360709114,DET,TOR,2016-07-09T17:07Z,3.0,2.0,"Toronto, Ontario"
360709104,ATL,CHW,2016-07-09T18:10Z,4.0,5.0,"Chicago, Illinois
							
								60616"
360709108,STL,MIL,2016-07-09T18:10Z,8.0,1.0,"Milwaukee, Wisconsin
							
								53295"
360709101,LAA,BAL,2016-07-09T20:05Z,2.0,3.0,"Baltimore, Maryland
							
								21201"
